Fecha,, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
19/4/2021,, CAMINO PASO DE LA ESPAÑOLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 579700, 6148115 
28/5/2021,, LORD PONSOMBY, ATROPELLO DE PEATÓN, LEVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576600, 6138065 
24/4/2021,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 2, DURAZNO, DURAZNO, 1, 544315, 6306555 
16/4/2021,, DOCTOR JUAN VIACABA, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, VIERNES, 3, MONTEVIDEO, MONTEVIDEO, 1, 568070, 6139090 
1/4/2021,, CAMINO PASO DE LA ESPAÑOLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 2, MONTEVIDEO, MONTEVIDEO, 1, 579370, 6147650 
26/6/2021,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, MONTEVIDEO, MONTEVIDEO, 1, 576230, 6139060 
21/5/2021,, AVENIDA MILLAN, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 573315, 6143240 
22/6/2021,, BOULEVARD GENERAL JOSE G. ARTIGAS, DESPISTE, SIN LESIONADOS, MARTES, 0, MALDONADO, MALDONADO, 1, 687195, 6136785 
8/5/2021,, INES DURAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, FLORES, TRINIDAD, 1, 509645, 6291785 
12/5/2021,, LAS VIOLETAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 572575, 6144000 
29/6/2021,, BOULEVARD FRANCISCO PIRIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, MALDONADO, PIRIAPOLIS, 1, 657280, 6139355 
14/4/2021,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 585915, 6139125 
7/4/2021,, DOCTOR ELIAS REGULES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, CANELONES, SIN DATOS, 1, 571830, 6159150 
25/6/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, CANELONES, PANDO, 1, 595095, 6158055 
9/6/2021,, CAMINO REPETTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 578970, 6146965 
22/4/2021,, DOCTOR ZEIRAMIDES ZEBALLOS, CAÍDA, LEVE, JUEVES, 10, RIO NEGRO, YOUNG, 1, 440850, 6381925 
1/5/2021,, CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, LAVALLEJA, MINAS, 1, 661935, 6195050 
4/5/2021,, JOSE LLUPES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 568520, 6144585 
6/5/2021,, AVENIDA ENRIQUE AMORIN, CAÍDA, LEVE, JUEVES, 11, SALTO, SALTO, 1, 409395, 6528130 
14/5/2021,, INSTRUCCIONES, ATROPELLO DE PEATÓN, LEVE, VIERNES, 15, RIO NEGRO, FRAY BENTOS, 1, 378020, 6334615 
28/5/2021,, CAMINO AL PASO ESCOBAR, ATROPELLO DE PEATÓN, LEVE, VIERNES, 19, CANELONES, BARROS BLANCOS, 1, 589655, 6152350 
18/5/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 13, CERRO LARGO, MELO, 1, 766525, 6415155 
16/4/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, MALDONADO, MALDONADO, 1, 687885, 6135815 
24/4/2021,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 4, CANELONES, SIN DATOS, 1, 608715, 6151855 
14/6/2021,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 579245, 6143235 
4/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, TREINTA Y TRES, SIN DATOS, 1, 743690, 6338980 
3/6/2021,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, CANELONES, SIN DATOS, 1, 572990, 6157060 
26/4/2021,, DOCTOR J. MURGUIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, COLONIA, NUEVA PALMIRA, 1, 369715, 6251320 
3/5/2021,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 1, TACUAREMBO, TACUAREMBO, 1, 596425, 6490855 
20/4/2021,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 576410, 6144935 
4/4/2021,, LUIS GIL, CAÍDA, LEVE, DOMINGO, 10, COLONIA, SIN DATOS, 1, 405140, 6219960 
2/6/2021,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, CANELONES, SIN DATOS, 1, 571065, 6155910 
17/6/2021,, AVENIDA VILLAMAJO, CAÍDA, LEVE, JUEVES, 11, LAVALLEJA, SIN DATOS, 1, 685460, 6203685 
16/6/2021,, CARLOS GARDEL Y SERAFIN J. GARCÍA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, MALDONADO, MALDONADO, 1, 687865, 6137390 
3/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, DURAZNO, SIN DATOS, 1, 549985, 6341435 
27/6/2021,, GENERAL FRUCTUOSO RIVERA, ATROPELLO DE PEATÓN, SIN LESIONADOS, DOMINGO, 1, SORIANO, CHACRAS DE DOLORES, 1, 386135, 6289350 
6/5/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 9, MALDONADO, MALDONADO, 1, 686495, 6135120 
17/4/2021,, LUSSICH, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MALDONADO, CERRO PELADO, 1, 684650, 6137595 
28/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, SAN JOSE, LIBERTAD, 1, 533650, 6167475 
23/4/2021,, VIGO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 22, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 555250, 6153015 
16/5/2021,, LOS AROMOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, CANELONES, BARROS BLANCOS, 1, 589845, 6151350 
15/5/2021,, CUATRO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 578040, 6138045 
19/5/2021,, RUTA 39, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MALDONADO, SIN DATOS, 1, 688995, 6146025 
2/4/2021,, JUAN ROSAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 576270, 6142650 
5/4/2021,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, PAYSANDU, PAYSANDU, 1, 399390, 6425240 
16/5/2021,, AVENIDA JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, MALDONADO, SAN CARLOS, 1, 690095, 6147875 
5/4/2021,, RUTA CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MONTEVIDEO, SIN DATOS, 1, 570965, 6151010 
12/5/2021,, CRISTOBAL COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, SORIANO, MERCEDES, 1, 404215, 6319555 
13/4/2021,, SIN DATOS, CAÍDA, LEVE, MARTES, 11, MALDONADO, SIN DATOS, 1, 691595, 6150500 
29/4/2021,, ACUARIO, ATROPELLO DE PEATÓN, LEVE, JUEVES, 7, MALDONADO, PINARES - LAS DELICIAS, 1, 684755, 6136485 
17/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 8, MONTEVIDEO, SIN DATOS, 1, 573530, 6149300 
17/5/2021,, ANTONIO MARQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 570845, 6146710 
11/5/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 8, MONTEVIDEO, SIN DATOS, 1, 566730, 6149800 
10/5/2021,, AVENIDA ITALIA, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 6, RIVERA, RIVERA, 1, 636985, 6579130 
7/6/2021,, ALBERTO CARACARA, CAÍDA, LEVE, LUNES, 22, MALDONADO, MALDONADO, 1, 687310, 6136360 
10/4/2021,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, LAVALLEJA, MINAS, 1, 662055, 6194575 
8/4/2021,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576365, 6137690 
2/6/2021,, AVENIDA JOSE PEDRO VARELA, DESPISTE, LEVE, MIÉRCOLES, 15, CANELONES, SOLYMAR, 1, 594755, 6146620 
17/5/2021,, F. GILOMEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, COLONIA, NUEVA HELVECIA, 1, 478855, 6206870 
9/6/2021,, MANUEL HERRERA Y OBES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 571070, 6142195 
2/6/2021,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 554855, 6153505 
2/5/2021,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, ARTIGAS, ARTIGAS, 1, 550670, 6636265 
16/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, RIO NEGRO, SIN DATOS, 1, 404495, 6343460 
26/5/2021,, CALLE 4, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 10, CERRO LARGO, RIO BRANCO, 1, 841200, 6387025 
7/5/2021,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 1, 408870, 6526980 
28/6/2021,, FLORENCIO SANCHEZ, CAÍDA, SIN LESIONADOS, LUNES, 12, SORIANO, MERCEDES, 1, 404260, 6320415 
5/6/2021,, VERDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 581625, 6138530 
15/6/2021,, PRESBITERO SOLANO GARCIA, DESPISTE, LEVE, MARTES, 15, PAYSANDU, PAYSANDU, 1, 399975, 6423820 
16/4/2021,, AVENIDA EDUARDO VICTOR HAEDO (RUTA 10), COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MALDONADO, LA BARRA, 1, 695595, 6134285 
2/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, ROCHA, CASTILLOS, 1, 790600, 6211355 
22/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, SAN JOSE, PLAYA PASCUAL, 1, 550640, 6155620 
3/6/2021,, CARLOS REYLES Y MAGALLANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, CANELONES, SAN JOSE DE CARRASCO, 1, 591590, 6144050 
5/6/2021,, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MALDONADO, MALDONADO, 1, 686900, 6135925 
5/4/2021,, AVENIDA VIERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, SALTO, SALTO, 1, 408640, 6527220 
4/4/2021,, DOCTOR VALERIO LOPEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, TACUAREMBO, PASO DE LOS TOROS, 1, 544850, 6370335 
21/6/2021,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, TACUAREMBO, TACUAREMBO, 1, 596985, 6490870 
16/6/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, SAN JOSE, SAN JOSE DE MAYO, 1, 527255, 6200890 
2/6/2021,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, LAVALLEJA, MINAS, 1, 661755, 6194820 
1/6/2021,, A PIEDRA SOLA, CAÍDA, LEVE, MARTES, 17, CANELONES, SAN JACINTO, 1, 604290, 6177375 
12/6/2021,, PRESIDENTE FELICIANO ALBERTO VIERA, CAÍDA, LEVE, SÁBADO, 14, RIVERA, RIVERA, 1, 639480, 6579515 
4/6/2021,, CALLE 5, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MALDONADO, PLAYA GRANDE, 1, 655660, 6142125 
12/4/2021,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, MONTEVIDEO, MONTEVIDEO, 1, 574260, 6140945 
14/4/2021,, ALEJANDRO GALLINAL, CAÍDA, LEVE, MIÉRCOLES, 9, FLORIDA, FLORIDA, 1, 572930, 6225955 
15/6/2021,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, FLORIDA, FLORIDA, 1, 572220, 6226230 
7/5/2021,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SAN JOSE, SAN JOSE DE MAYO, 1, 526950, 6200305 
18/6/2021,, LABARDEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 578790, 6142175 
21/4/2021,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, CANELONES, SIN DATOS, 1, 571065, 6155910 
28/4/2021,, CORONEL FRANCISCO TAJES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 573950, 6139195 
19/6/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 7, RIO NEGRO, SIN DATOS, 1, 499945, 6374525 
20/6/2021,, RIVERA 927, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, MALDONADO, PAN DE AZUCAR, 1, 662565, 6150740 
7/5/2021,, PARALELA AL NORTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, CANELONES, LAGOMAR, 1, 592885, 6144720 
10/5/2021,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 579055, 6141700 
28/5/2021,, BENITO NARDONE Y CORCEGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 20, MALDONADO, LOS AROMOS, 1, 684415, 6138580 
28/5/2021,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 577495, 6136455 
6/4/2021,, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 20, LAVALLEJA, MINAS, 1, 661800, 6195035 
7/4/2021,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, LAVALLEJA, JOSE PEDRO VARELA, 1, 729115, 6295455 
17/5/2021,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, SALTO, SALTO, 1, 408220, 6527050 
26/6/2021,, CAMINO CUCHILLA DE LOS MEDANOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 16, PAYSANDU, SIN DATOS, 1, 422570, 6511140 
3/4/2021,, AVENIDA URUGUAY --SOLYMAR--, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, CANELONES, SOLYMAR, 1, 594325, 6145615 
15/6/2021,, MANUEL LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, TREINTA Y TRES, TREINTA Y TRES, 1, 743815, 6320085 
27/6/2021,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, TACUAREMBO, TACUAREMBO, 1, 596310, 6491650 
31/5/2021,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, PAYSANDU, PAYSANDU, 1, 399420, 6425425 
18/4/2021,, EUCALIPUS CASI FRESNOS, DESPISTE, SIN LESIONADOS, DOMINGO, 11, MALDONADO, SAUCE DE PORTEZUELO, 1, 669355, 6138870 
25/5/2021,, PABLO G. RIOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, TACUAREMBO, TACUAREMBO, 1, 597160, 6489795 
8/4/2021,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MALDONADO, MALDONADO, 1, 686985, 6136040 
10/4/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, RIO NEGRO, YOUNG, 1, 440210, 6381070 
12/6/2021,, CALLE 15, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 0, CANELONES, PARQUE DEL PLATA, 1, 616985, 6153450 
12/4/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 14, COLONIA, SIN DATOS, 1, 372560, 6249815 
20/5/2021,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574310, 6139515 
1/4/2021,, LAURNAGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 0, CANELONES, PANDO, 1, 594295, 6157705 
4/4/2021,, CARRERAS NACIONALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 577255, 6143975 
16/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, CANELONES, PINAMAR - PINEPARK, 1, 604295, 6150990 
9/6/2021,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, PAYSANDU, PAYSANDU, 1, 398530, 6425940 
18/6/2021,, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, PAYSANDU, PAYSANDU, 1, 397340, 6423000 
12/5/2021,, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, SALTO, SALTO, 1, 411090, 6527225 
31/5/2021,, JOSE MARIA DAMBORIARENA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, RIVERA, RIVERA, 1, 638330, 6581715 
16/6/2021,, VILARDEBO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 573735, 6140220 
25/6/2021,, AVENIDA DE LAS AMERICAS ENTRE COSTA RICA Y DR. ROLDAN, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 10, PAYSANDU, NUEVO PAYSANDU, 1, 399000, 6429400 
10/4/2021,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, RIO NEGRO, FRAY BENTOS, 1, 379710, 6333175 
9/5/2021,, SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 10, COLONIA, COLONIA DEL SACRAMENTO, 1, 423010, 6186240 
13/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, JOAQUIN SUAREZ, 1, 587265, 6155525 
15/6/2021,, RUTA 6 KM 22, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, CANELONES, SIN DATOS, 1, 582735, 6155365 
28/6/2021,, SIN DATOS, DESPISTE, LEVE, LUNES, 3, CANELONES, LA FLORESTA, 1, 618780, 6153965 
17/6/2021,, LOS CEIBOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 6, SALTO, TERMAS DEL DAYMAN, 1, 413075, 6520820 
5/5/2021,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, CAÍDA, LEVE, MIÉRCOLES, 16, SAN JOSE, SAN JOSE DE MAYO, 1, 526950, 6199765 
9/5/2021,, WASHINGTON BELTRAN, ATROPELLO DE PEATÓN, SIN LESIONADOS, DOMINGO, 20, TACUAREMBO, TACUAREMBO, 1, 596775, 6490380 
31/5/2021,, TULA SUAREZ DE CUTINELLA, DESPISTE, LEVE, LUNES, 10, COLONIA, SIN DATOS, 1, 420075, 6190960 
20/4/2021,, JUANA A. DE ORIOL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 19, RIVERA, RIVERA, 1, 638520, 6580865 
7/5/2021,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, RIVERA, RIVERA, 1, 639895, 6579515 
27/5/2021,, EL MESANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, MALDONADO, PUNTA DEL ESTE, 1, 687570, 6128870 
13/5/2021,, CONTINUACIÓN FLORENCIO SANCHEZ ESQUINA MUÑOZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, CERRO LARGO, MELO, 1, 767365, 6415040 
14/5/2021,, AVENIDA DOCTOR ALFREDO AROCENA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 1, MONTEVIDEO, MONTEVIDEO, 1, 585755, 6139770 
11/6/2021,, LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, SAN JOSE, SAN JOSE DE MAYO, 1, 526865, 6200700 
18/4/2021,, AVENIDA JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, SAN JOSE, SAN JOSE DE MAYO, 1, 525190, 6200985 
7/4/2021,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, TACUAREMBO, TACUAREMBO, 1, 595815, 6489925 
3/5/2021,, SARANDI, DESPISTE, LEVE, LUNES, 11, PAYSANDU, PAYSANDU, 1, 398180, 6423660 
12/5/2021,, VIA_PUBLICA, CAÍDA, LEVE, MIÉRCOLES, 9, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 554845, 6152760 
21/5/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 19, ARTIGAS, CUAREIM, 1, 444155, 6654505 
27/4/2021,, GENERAL ARTIGAS, CAÍDA, LEVE, MARTES, 16, CANELONES, PANDO, 1, 595070, 6157840 
3/5/2021,, DOCTOR CHIAZZARO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, SALTO, SALTO, 1, 407670, 6528830 
23/5/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 5, MONTEVIDEO, MONTEVIDEO, 1, 582145, 6146065 
5/4/2021,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 581490, 6145605 
15/6/2021,, NICOLAS GUERRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, SAN JOSE, SAN JOSE DE MAYO, 1, 525735, 6198685 
20/6/2021,, VENTURA PIRIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, RIVERA, SIN DATOS, 1, 638935, 6581710 
2/5/2021,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 8, SORIANO, MERCEDES, 1, 404355, 6320935 
9/6/2021,, MANOLO LIMA, CAÍDA, LEVE, MIÉRCOLES, 16, MALDONADO, PINARES - LAS DELICIAS, 1, 683200, 6137190 
11/6/2021,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, TACUAREMBO, TACUAREMBO, 1, 594710, 6488630 
10/4/2021,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 22, SAN JOSE, SAN JOSE DE MAYO, 1, 526695, 6200915 
12/6/2021,, CAMINO FELIPE CARDOSO, CAÍDA, GRAVE, SÁBADO, 5, MONTEVIDEO, MONTEVIDEO, 1, 581890, 6142270 
26/4/2021,, AVENIDA JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, MALDONADO, MALDONADO, 1, 686075, 6135740 
19/6/2021,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, FLORES, TRINIDAD, 1, 509455, 6291895 
16/5/2021,, MARCELINO SOSA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 1, 574380, 6139230 
7/5/2021,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 571080, 6148355 
15/6/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, SORIANO, MERCEDES, 1, 405275, 6320865 
26/6/2021,, RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 556080, 6152720 
22/4/2021,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 582410, 6140745 
30/5/2021,, AV. CENTENARIO, DESPISTE, LEVE, DOMINGO, 22, CERRO LARGO, RIO BRANCO, 1, 839305, 6388120 
