Fecha,, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
19/1/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, FLORIDA, ESTACION CAPILLA DEL SAUCE, 1, 628045, 6297650 
12/1/2022,, ATANASIO SIERRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, TREINTA Y TRES, TREINTA Y TRES, 1, 744065, 6319685 
29/12/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 20, COLONIA, COLONIA DEL SACRAMENTO, 1, 424355, 6186530 
6/12/2021,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578630, 6146440 
19/12/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 23, CANELONES, SIN DATOS, 1, 583405, 6154650 
12/1/2022,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 577195, 6143660 
12/12/2021,, 5 BOCAS, CAÍDA, LEVE, DOMINGO, 6, SORIANO, CHACRAS DE DOLORES, 1, 385735, 6283335 
6/2/2022,, DOCTOR ANTONIO LEGNANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, CANELONES, SANTA LUCIA, 1, 556220, 6187225 
1/1/2022,, LOMAS DE ZAMORA, CAÍDA, LEVE, SÁBADO, 20, MONTEVIDEO, MONTEVIDEO, 1, 562970, 6147015 
22/1/2022,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, SORIANO, MERCEDES, 1, 403745, 6318725 
19/11/2021,, ALICANTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578375, 6138825 
2/12/2021,, RUTA INTERBALNEARIA KM 104, CAÍDA, GRAVE, JUEVES, 9, MALDONADO, SIN DATOS, 1, 663860, 6143835 
23/1/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, CANELONES, LOS TITANES, 1, 631390, 6150820 
3/12/2021,, RAFAEL ALONSO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CANELONES, PROGRESO, 1, 571310, 6160995 
6/12/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 585880, 6140155 
26/12/2021,, AVENIDA DE LA ALDEA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, ROCHA, PUNTA DEL DIABLO, 1, 819070, 6227715 
9/12/2021,, ALBERTO CARACARA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 6, MALDONADO, MALDONADO, 1, 688010, 6136345 
19/1/2022,, BATALLA DE ITUZAINGO, DESPISTE, LEVE, MIÉRCOLES, 18, COLONIA, ROSARIO, 1, 467935, 6203775 
27/1/2022,, RAMBLA CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, MALDONADO, PUNTA DEL ESTE, 1, 688005, 6129820 
1/12/2021,, TUPAMBAE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, MALDONADO, CERRO PELADO, 1, 685175, 6137905 
29/1/2022,, ASAMBLEA DE LA FLORIDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 423395, 6187020 
12/2/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 6, MONTEVIDEO, MONTEVIDEO, 1, 568325, 6141750 
1/1/2022,, BARKER, CAÍDA, GRAVE, SÁBADO, 5, COLONIA, BARKER, 1, 457780, 6208780 
17/1/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 6, FLORES, SIN DATOS, 1, 515155, 6276395 
30/1/2022,, FRANCISCO PLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 1, 575580, 6143150 
12/2/2022,, LORENZO BATLLE PACHECO, DESPISTE, SIN LESIONADOS, SÁBADO, 16, MALDONADO, SAN RAFAEL - EL PLACER, 1, 692880, 6133040 
1/12/2021,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 7, TACUAREMBO, TACUAREMBO, 1, 594045, 6490065 
12/12/2021,, VIA_PUBLICA, CAÍDA, LEVE, DOMINGO, 16, CANELONES, BARROS BLANCOS, 1, 590650, 6153360 
22/11/2021,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 1, MONTEVIDEO, MONTEVIDEO, 1, 573425, 6140195 
6/12/2021,, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, PAYSANDU, PAYSANDU, 1, 398355, 6424055 
29/12/2021,, AVENIDA JOSE BELLONI, CAÍDA, LEVE, MIÉRCOLES, 0, MONTEVIDEO, MONTEVIDEO, 1, 578995, 6148825 
15/1/2022,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 21, RIVERA, SIN DATOS, 1, 625540, 6516030 
13/1/2022,, ORIBE ESQUINA IRIARTE BORDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, SORIANO, MERCEDES, 1, 404565, 6319505 
14/12/2021,, VENTURA ALEGRE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 10, MALDONADO, MALDONADO, 1, 687430, 6135410 
11/12/2021,, AVENIDA CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 577205, 6138840 
30/12/2021,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, CERRO LARGO, MELO, 1, 766210, 6415195 
4/1/2022,, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, MARTES, 16, MALDONADO, MALDONADO, 1, 687195, 6136785 
27/12/2021,, CUAREIM, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 573875, 6138410 
27/12/2021,, ANTILLAS, ATROPELLO DE PEATÓN, LEVE, LUNES, 21, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 558505, 6153100 
12/2/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, TACUAREMBO, SIN DATOS, 1, 687750, 6437840 
8/1/2022,, GENERAL FRUCTUOSO RIVERA, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 19, DURAZNO, SARANDI DEL YI, 1, 626950, 6309720 
9/2/2022,, CAMINO LA BOYADA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 567395, 6142255 
22/12/2021,, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 13, CANELONES, SIN DATOS, 1, 565990, 6161330 
10/12/2021,, AV. SALTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 12, PAYSANDU, PAYSANDU, 1, 398870, 6424860 
16/1/2022,, PRESIDENTE GIRO Y GENERAL RONDEAU, DESPISTE, GRAVE, DOMINGO, 6, RIVERA, RIVERA, 1, 637085, 6582335 
13/12/2021,, PEDRO MORÉ ENTRE RUTA Nº 79 Y CALLE ITUZAINGÓ., COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 0, SAN JOSE, ITUZAINGO, 1, 553090, 6191075 
9/12/2021,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 1, 574795, 6137715 
20/12/2021,, AV. WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, PAYSANDU, PAYSANDU, 1, 399720, 6424755 
9/1/2022,, AVENIDA GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 576885, 6143210 
13/12/2021,, SIN NOMBRE, DESPISTE, SIN LESIONADOS, LUNES, 13, FLORES, TRINIDAD, 1, 509335, 6289940 
3/1/2022,, ARQUITECTO BERNARDO PONCINI, CAÍDA, LEVE, LUNES, 6, MONTEVIDEO, MONTEVIDEO, 1, 574250, 6144845 
28/1/2022,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 575585, 6137665 
27/11/2021,, AV. BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 8, MALDONADO, PUNTA DEL ESTE, 1, 687635, 6131905 
30/1/2022,, COSTANERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, COLONIA, COLONIA DEL SACRAMENTO, 1, 422550, 6186385 
27/12/2021,, JUAN CARUSO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, CANELONES, SAN LUIS, 1, 628695, 6151330 
21/1/2022,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, FLORES, TRINIDAD, 1, 509340, 6291600 
19/11/2021,, INTERBALNEARIA PARADA 43, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MALDONADO, PUNTA BALLENA, 1, 679530, 6136210 
3/12/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SALTO, SALTO, 1, 409115, 6526810 
31/12/2021,, PRESIDENTE ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 578910, 6137910 
4/1/2022,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 574560, 6137310 
21/11/2021,, JOSE MARMOL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 1, 570175, 6142175 
26/11/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, RIVERA, SIN DATOS, 1, 639155, 6581495 
3/12/2021,, AVENIDA INGENIERO LUIS GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, CANELONES, SOLYMAR, 1, 595220, 6146140 
29/1/2022,, RUBEN DARIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, MONTEVIDEO, MONTEVIDEO, 1, 579860, 6143240 
30/1/2022,, ITUZAINGO, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 10, PAYSANDU, PAYSANDU, 1, 397690, 6423600 
31/1/2022,, CAMINO GUAYCURU A 7KM DE RUTA 3, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 20, SAN JOSE, SIN DATOS, 1, 521130, 6206005 
9/12/2021,, JUSTICIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, MONTEVIDEO, MONTEVIDEO, 1, 575010, 6138945 
16/12/2021,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, PAYSANDU, PAYSANDU, 1, 398450, 6424040 
22/12/2021,, CAMINO GENERAL HORNOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 569970, 6144345 
16/12/2021,, AVENIDA INGENIERO LUIS GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 1, CANELONES, LOMAS DE SOLYMAR, 1, 596220, 6146830 
17/1/2022,, PASO DE LA AZOTEA, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 21, LAVALLEJA, SIN DATOS, 1, 662340, 6197350 
3/2/2022,, MALAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MALDONADO, MALDONADO, 1, 685475, 6136545 
24/12/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, CANELONES, SIN DATOS, 1, 572075, 6157265 
29/1/2022,, VEINTISEIS DE MARZO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, MONTEVIDEO, MONTEVIDEO, 1, 578365, 6136955 
7/12/2021,, GONZALEZ MORENO, CAÍDA, LEVE, MARTES, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 423315, 6187020 
10/1/2022,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 575040, 6141855 
24/11/2021,, CAMINO VECINAL, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 17, RIO NEGRO, SIN DATOS, 1, 442930, 6380700 
24/11/2021,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MALDONADO, MALDONADO, 1, 685520, 6137940 
10/12/2021,, CACHIMBA DEL REY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MALDONADO, PUNTA DEL ESTE, 1, 687205, 6134585 
28/1/2022,, GUAYAQUI, ATROPELLO DE PEATÓN, LEVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 577930, 6136405 
29/12/2021,, DIECIOCHO DE JULIO, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 22, RIVERA, TRANQUERAS, 1, 618400, 6548025 
6/12/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 12, TACUAREMBO, SIN DATOS, 1, 569230, 6419575 
23/12/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 20, ARTIGAS, ARTIGAS, 1, 551590, 6636960 
27/11/2021,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, SALTO, SALTO, 1, 410260, 6527340 
14/12/2021,, LUIS B. POZZOLO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 9, SORIANO, MERCEDES, 1, 403110, 6320265 
25/1/2022,, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 577450, 6139860 
30/11/2021,, RAMBLA CONCEPCION DEL URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 581635, 6138805 
1/12/2021,, CALLE 1, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, TACUAREMBO, PASO DE LOS TOROS, 1, 544480, 6370925 
28/12/2021,, GENERAL AGUSTIN MUÑOZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 23, MONTEVIDEO, MONTEVIDEO, 1, 569950, 6141955 
25/1/2022,, SIN DATOS, DESPISTE, LEVE, MARTES, 14, FLORIDA, SIN DATOS, 1, 576635, 6227025 
2/12/2021,, LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, TACUAREMBO, TACUAREMBO, 1, 596980, 6491155 
7/12/2021,, BULEVAR APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, CERRO LARGO, RIO BRANCO, 1, 839165, 6387745 
30/11/2021,, CAMINO MALDONADO, ATROPELLO DE PEATÓN, LEVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 580250, 6144310 
15/1/2022,, VIA_PUBLICA, DESPISTE, LEVE, SÁBADO, 8, TREINTA Y TRES, SIN DATOS, 1, 688510, 6351870 
21/12/2021,, RUTA DE ACCESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 568325, 6141750 
11/1/2022,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 575955, 6141075 
12/2/2022,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, FLORES, TRINIDAD, 1, 509410, 6290900 
24/12/2021,, SANTA DO LIVRAMENTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, RIVERA, LAGOS DEL NORTE, 1, 643605, 6571075 
20/12/2021,, YAPEYU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 6, PAYSANDU, PAYSANDU, 1, 399575, 6426550 
29/12/2021,, CAMINO LUIS EDUARDO PEREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 2, MONTEVIDEO, SIN DATOS, 1, 567250, 6147000 
22/11/2021,, RAFAEL, CAÍDA, SIN LESIONADOS, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 580165, 6145050 
1/1/2022,, GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 2, SORIANO, MERCEDES, 1, 403295, 6320545 
24/11/2021,, RUTA 12, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, LAVALLEJA, MINAS, 1, 662140, 6193735 
28/11/2021,, CAMINO GENERAL OSVALDO RODRIGUEZ, DESPISTE, LEVE, DOMINGO, 11, MONTEVIDEO, SIN DATOS, 1, 581600, 6150975 
31/12/2021,, JUAN ARRIETA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 577325, 6141520 
9/2/2022,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, RIVERA, RIVERA, 1, 639395, 6579950 
26/11/2021,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 576760, 6140675 
9/12/2021,, CAMAMBU, CAÍDA, LEVE, JUEVES, 6, MONTEVIDEO, MONTEVIDEO, 1, 569435, 6141160 
14/12/2021,, MAROSA DI GIORGIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, SALTO, SALTO, 1, 406765, 6525115 
25/1/2022,, GRITO DE ASENCIO, DESPISTE, SIN LESIONADOS, MARTES, 18, COLONIA, CARMELO, 1, 380730, 6235425 
9/2/2022,, DEL AMBAR, DESPISTE, LEVE, MIÉRCOLES, 22, CANELONES, MARINDIA, 1, 608070, 6151480 
19/1/2022,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 4, MALDONADO, MALDONADO, 1, 687690, 6135000 
24/1/2022,, SORIANO, DESPISTE, SIN LESIONADOS, LUNES, 0, COLONIA, COLONIA DEL SACRAMENTO, 1, 422890, 6186100 
22/11/2021,, MINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, SORIANO, DOLORES, 1, 387025, 6290090 
22/12/2021,, GENERAL FRUCTUOSO RIVERA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 18, FLORIDA, FLORIDA, 1, 571555, 6225960 
9/2/2022,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 571025, 6148525 
21/1/2022,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, VIERNES, 20, CANELONES, SIN DATOS, 1, 575585, 6174305 
15/1/2022,, RUTA CIENTODOS, DESPISTE, LEVE, SÁBADO, 10, CANELONES, COLONIA NICOLICH, 1, 588480, 6147035 
13/1/2022,, MANUEL DE LOBO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, JUEVES, 23, COLONIA, COLONIA DEL SACRAMENTO, 1, 422920, 6185165 
22/11/2021,, BELEN, CAÍDA, LEVE, LUNES, 7, SALTO, SALTO, 1, 408040, 6527635 
3/12/2021,, AVENIDA OCHO DE OCTUBRE, CAÍDA, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577955, 6140070 
3/1/2022,, CAMINO CAPITAN TULA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 578380, 6146405 
24/1/2022,, MAXIMO TAJES, CAÍDA, LEVE, LUNES, 12, CANELONES, SANTA LUCIA, 1, 555610, 6187370 
26/1/2022,, CUATRO DE OCTUBRE DE 1828, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, DURAZNO, DURAZNO, 1, 544840, 6305575 
27/11/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, CANELONES, SIN DATOS, 1, 587070, 6165500 
23/1/2022,, COSTANERA NORTE CESAR MAYO GUTIERREZ, CAÍDA, LEVE, DOMINGO, 6, SALTO, SALTO, 1, 406830, 6528490 
18/1/2022,, URUGUAY, CAÍDA, LEVE, MARTES, 13, SALTO, SALTO, 1, 408745, 6526995 
2/1/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 20, PAYSANDU, NUEVO PAYSANDU, 1, 399010, 6429410 
16/1/2022,, RINCÓN ENTRE F. BONILLA.-, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, MALDONADO, PAN DE AZUCAR, 1, 662505, 6150060 
11/12/2021,, COSTANERA NORTE CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, SALTO, SALTO, 1, 406830, 6528490 
14/12/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, COLONIA, SIN DATOS, 1, 374425, 6242790 
19/12/2021,, AVENIDA AL PARQUE LECOCQ, CAÍDA, GRAVE, DOMINGO, 17, MONTEVIDEO, SIN DATOS, 1, 560780, 6148940 
19/11/2021,, ALFEREZ REAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 579315, 6141900 
1/1/2022,, PARQUE MANCEBO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 7, MALDONADO, SAN RAFAEL - EL PLACER, 1, 692170, 6134220 
15/1/2022,, H. ESPONDABURU, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 15, LAVALLEJA, MINAS, 1, 662535, 6195290 
17/12/2021,, CAMINO MOLINOS DE RAFFO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 571970, 6143205 
21/1/2022,, CONCILIACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 570835, 6142085 
12/1/2022,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MALDONADO, SAN CARLOS, 1, 689105, 6148300 
22/12/2021,, CANELONES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 0, MONTEVIDEO, MONTEVIDEO, 1, 573060, 6136715 
29/12/2021,, AVENIDA BURGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 574335, 6141695 
23/11/2021,, SIN DATOS, CAÍDA, LEVE, MARTES, 18, TACUAREMBO, SIN DATOS, 1, 644550, 6472375 
22/12/2021,, CAMINO LOS AROMOS Y DEMOCRACIA, CAÍDA, LEVE, MIÉRCOLES, 0, CANELONES, BARROS BLANCOS, 1, 589845, 6151555 
12/12/2021,, JACINTO MARIA ALVARIZA, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 0, MALDONADO, SAN CARLOS, 1, 690170, 6147585 
24/12/2021,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, SALTO, SALTO, 1, 409025, 6527185 
18/11/2021,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 578570, 6137810 
21/12/2021,, AVDA. RICARDO BECU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, CANELONES, LAGOMAR, 1, 593555, 6143820 
24/12/2021,, CHASQUE DE LOS SANTOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 16, RIVERA, RIVERA, 1, 637715, 6582100 
24/12/2021,, AGRACIADA, CAÍDA, LEVE, VIERNES, 16, SALTO, SALTO, 1, 408400, 6527385 
9/1/2022,, ROBERTO YOUNG, DESPISTE, SIN LESIONADOS, DOMINGO, 8, RIO NEGRO, SIN DATOS, 1, 377520, 6333785 
15/2/2022,, AVENIDA JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MALDONADO, MALDONADO, 1, 686080, 6135090 
15/12/2021,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 571025, 6148525 
24/12/2021,, AVENIDA PEREZ BUTLER Y MADRID, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, CANELONES, EL PINAR, 1, 597935, 6148785 
15/2/2022,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 6, SALTO, SALTO, 1, 408030, 6526680 
9/2/2022,, AL ESTE JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, SAN JOSE, SAN JOSE DE MAYO, 1, 525245, 6201015 
26/11/2021,, VICTOR CALCERAN FONSECA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, ROCHA, LASCANO, 1, 758815, 6270555 
29/11/2021,, SERAFIN RIVAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, SORIANO, MERCEDES, 1, 405345, 6320415 
9/1/2022,, COSTANERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, COLONIA, COLONIA DEL SACRAMENTO, 1, 421260, 6188120 
24/11/2021,, ROGER BALLET, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 7, PAYSANDU, PAYSANDU, 1, 400330, 6423590 
25/11/2021,, F. BONILLA ESQUINA ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 6, MALDONADO, PAN DE AZUCAR, 1, 662810, 6150510 
12/1/2022,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 1, CANELONES, LA MONTAÑESA, 1, 602700, 6157380 
